BIO,BIO,BIO,BIO,BIO,BIO,ALB,ALB,ALB,ALB,ALB,ALB,C,C,C,C,C,C
Open,High,Low,Close,Adj Close,Volume,Open,High,Low,Close,Adj Close,Volume,Open,High,Low,Close,Adj Close,Volume
380.0299987792969,386.2300109863281,380.0299987792969,385.9599914550781,385.9599914550781,74700,188.52000427246094,192.35000610351562,186.75999450683594,191.77999877929688,190.21109008789062,1189200,41.060001373291016,41.22999954223633,40.77000045776367,41.08000183105469,40.170066833496094,16214500
385.5400085449219,388.6000061035156,380.760009765625,382.2699890136719,382.2699890136719,110000,192.0399932861328,192.92999267578125,189.35000610351562,190.74000549316406,189.17959594726562,1281300,41.02000045776367,41.66999816894531,40.720001220703125,41.08000183105469,40.170066833496094,15579600
381.95001220703125,384.3999938964844,378.1400146484375,381.7799987792969,381.7799987792969,110300,190.0,190.8699951171875,185.66000366210938,189.74000549316406,188.18777465820312,1761100,41.2599983215332,41.65999984741211,40.779998779296875,41.2400016784668,40.32652282714844,16881900
383.04998779296875,387.70001220703125,383.04998779296875,385.3800048828125,385.3800048828125,116300,189.47000122070312,192.97999572753906,189.00999450683594,189.63999938964844,188.08860778808594,1176300,41.47999954223633,41.86000061035156,41.150001525878906,41.31999969482422,40.404747009277344,14125900
387.0,395.6400146484375,385.7200012207031,395.6000061035156,395.6000061035156,96500,190.6300048828125,198.7899932861328,189.4600067138672,197.75,196.13226318359375,1713000,41.29999923706055,41.77000045776367,41.2599983215332,41.720001220703125,40.7958869934082,13199700
396.1099853515625,399.5400085449219,390.7200012207031,396.8500061035156,396.8500061035156,101900,197.2100067138672,199.22000122070312,195.7100067138672,198.58999633789062,196.96539306640625,1081400,41.689998626708984,41.84000015258789,41.34000015258789,41.369998931884766,40.45363998413086,18211400
398.1099853515625,404.0899963378906,395.82000732421875,400.20001220703125,400.20001220703125,174600,199.58999633789062,199.97000122070312,197.89999389648438,198.7100067138672,197.08441162109375,1001100,41.5099983215332,41.68000030517578,41.0099983215332,41.290000915527344,40.37541198730469,17795700
403.94000244140625,406.44000244140625,392.6000061035156,394.6000061035156,394.6000061035156,123200,200.66000366210938,202.0399932861328,198.60000610351562,200.25999450683594,198.62171936035156,1158100,41.59000015258789,41.81999969482422,41.380001068115234,41.59000015258789,40.66876983642578,12408300
392.32000732421875,394.510009765625,381.2900085449219,382.239990234375,382.239990234375,166100,200.24000549316406,203.6199951171875,197.3300018310547,200.8000030517578,199.1573028564453,2580900,41.529998779296875,41.93000030517578,41.189998626708984,41.36000061035156,40.44386291503906,15843400
380.510009765625,380.510009765625,367.4200134277344,369.9800109863281,369.9800109863281,305700,200.4499969482422,201.75999450683594,187.88999938964844,189.8300018310547,188.27703857421875,2544100,41.02000045776367,41.4900016784668,40.90999984741211,41.369998931884766,40.45363998413086,13675200
368.05999755859375,369.260009765625,365.0,367.8800048828125,367.8800048828125,160300,186.69000244140625,188.36000061035156,184.02999877929688,187.57000732421875,186.03553771972656,1766700,41.06999969482422,41.369998931884766,40.70000076293945,40.72999954223633,39.827816009521484,12406100
365.6700134277344,365.7099914550781,350.7699890136719,357.9100036621094,357.9100036621094,229200,187.0500030517578,187.50999450683594,182.30999755859375,184.42999267578125,182.9212188720703,1531400,40.61000061035156,40.689998626708984,40.279998779296875,40.59000015258789,39.69091796875,15055400
356.2300109863281,367.3599853515625,356.2300109863281,362.7099914550781,362.7099914550781,211400,186.3000030517578,189.19000244140625,185.64999389648438,186.32000732421875,184.79576110839844,1297900,40.810001373291016,41.369998931884766,40.529998779296875,40.59000015258789,39.69091796875,11404200
360.510009765625,363.44000244140625,358.19000244140625,361.95001220703125,361.95001220703125,141200,186.0,188.39999389648438,183.61000061035156,184.35000610351562,182.84188842773438,1480700,40.56999969482422,42.060001373291016,40.560001373291016,41.68000030517578,40.75677490234375,24774700
359.5299987792969,371.70001220703125,359.5299987792969,368.5799865722656,368.5799865722656,184500,185.30999755859375,186.82000732421875,182.97999572753906,184.5800018310547,183.0699920654297,1437600,41.939998626708984,42.900001525878906,41.68000030517578,42.369998931884766,41.43149185180664,31031900
370.1600036621094,374.6499938964844,365.0199890136719,373.2799987792969,373.2799987792969,140000,186.14999389648438,186.6300048828125,183.80999755859375,184.97000122070312,183.85523986816406,1552600,42.790000915527344,43.439998626708984,42.72999954223633,43.13999938964844,42.18443298339844,19422800
370.92999267578125,384.3699951171875,370.92999267578125,376.2300109863281,376.2300109863281,530400,184.3300018310547,188.47000122070312,182.92999267578125,183.83999633789062,182.73204040527344,1980400,42.75,43.2400016784668,42.65999984741211,42.709999084472656,41.76395797729492,22975500
375.6000061035156,377.8800048828125,366.67999267578125,367.7200012207031,367.7200012207031,167000,183.3800048828125,183.5,179.47000122070312,181.6199951171875,180.52542114257812,1419800,42.599998474121094,42.779998779296875,42.400001525878906,42.63999938964844,41.69550704956055,10467400
366.4700012207031,368.2799987792969,359.6099853515625,360.3699951171875,360.3699951171875,151000,181.3000030517578,182.25,178.41000366210938,179.99000549316406,178.90524291992188,1397000,42.790000915527344,42.86000061035156,42.470001220703125,42.68000030517578,41.734622955322266,11031700
364.3900146484375,370.57000732421875,363.54998779296875,364.4200134277344,364.4200134277344,100900,180.08999633789062,181.47999572753906,174.2100067138672,174.44000244140625,173.38870239257812,1729600,42.95000076293945,43.130001068115234,42.27000045776367,42.29999923706055,41.363040924072266,11240700
361.6099853515625,361.6099853515625,354.7799987792969,357.29998779296875,357.29998779296875,143800,172.5,172.72000122070312,167.6699981689453,168.94000244140625,167.92184448242188,2246100,42.060001373291016,42.36000061035156,41.689998626708984,41.709999084472656,40.78610610961914,12260100
357.3999938964844,358.7699890136719,351.9599914550781,353.0299987792969,353.0299987792969,104300,172.14999389648438,173.50999450683594,167.67999267578125,168.2100067138672,167.1962432861328,1288100,41.75,41.86000061035156,40.86000061035156,40.91999816894531,40.013607025146484,15438200
351.6099853515625,354.760009765625,349.2699890136719,353.17999267578125,353.17999267578125,88500,166.38999938964844,167.89999389648438,164.22999572753906,166.88999938964844,165.8842010498047,1788700,40.75,41.09000015258789,40.58000183105469,41.02000045776367,40.111392974853516,10866800
351.5199890136719,356.69000244140625,349.80999755859375,350.25,350.25,83400,164.50999450683594,166.16000366210938,162.0,163.64999389648438,162.66372680664062,2295000,40.66999816894531,41.040000915527344,40.060001373291016,40.220001220703125,39.3291130065918,21786500
353.20001220703125,354.70001220703125,351.3900146484375,352.4700012207031,352.4700012207031,111400,165.11000061035156,165.5800018310547,162.07000732421875,162.6300048828125,161.64987182617188,2245600,40.290000915527344,40.630001068115234,39.939998626708984,40.459999084472656,39.56379699707031,15083400
352.739990234375,358.6499938964844,350.8299865722656,356.1199951171875,356.1199951171875,99900,163.97999572753906,173.27999877929688,163.52000427246094,172.39999389648438,171.36099243164062,2547500,40.47999954223633,41.349998474121094,40.40999984741211,41.20000076293945,40.28740692138672,14409800
359.760009765625,362.0199890136719,356.19000244140625,358.45001220703125,358.45001220703125,165500,175.0,176.8300018310547,169.69000244140625,170.0399932861328,169.0152130126953,1969600,41.45000076293945,41.88999938964844,40.91999816894531,41.130001068115234,40.21895980834961,16905600
355.5400085449219,358.8399963378906,347.0,351.54998779296875,351.54998779296875,125800,169.19000244140625,169.58999633789062,161.3699951171875,162.41000366210938,161.4311981201172,1949900,40.9900016784668,41.04999923706055,40.290000915527344,40.5,39.60291290283203,16178900
348.739990234375,352.8699951171875,347.239990234375,350.4599914550781,350.4599914550781,128100,160.0,161.3000030517578,155.14999389648438,156.77000427246094,155.8251953125,2514900,40.20000076293945,40.540000915527344,39.59000015258789,39.86000061035156,38.977088928222656,19283400
351.1199951171875,356.7900085449219,348.8500061035156,355.20001220703125,355.20001220703125,104800,157.55999755859375,158.8800048828125,152.1300048828125,158.39999389648438,157.4453582763672,2304300,39.689998626708984,39.93000030517578,39.13999938964844,39.810001373291016,38.92819595336914,23342000
355.95001220703125,357.3599853515625,351.2200012207031,355.2200012207031,355.2200012207031,128200,157.2100067138672,157.6699981689453,152.0,155.02999877929688,154.09567260742188,1948500,39.619998931884766,39.880001068115234,39.189998626708984,39.880001068115234,38.996646881103516,18734100
353.1199951171875,359.0,352.80999755859375,356.760009765625,356.760009765625,94000,154.66000366210938,161.1699981689453,153.66000366210938,159.83999633789062,158.87669372558594,1834200,39.68000030517578,40.849998474121094,39.5099983215332,40.56999969482422,39.671363830566406,17072400
354.8500061035156,361.0299987792969,350.3999938964844,358.9200134277344,358.9200134277344,136900,157.19000244140625,158.5,153.1999969482422,155.75,154.81134033203125,2607400,40.18000030517578,41.0099983215332,39.95000076293945,40.7400016784668,39.83759689331055,14859700
358.989990234375,366.29998779296875,356.29998779296875,365.0400085449219,365.0400085449219,141100,158.75999450683594,164.0,158.00999450683594,162.0800018310547,161.1031951904297,2484900,41.13999938964844,41.7599983215332,41.13999938964844,41.439998626708984,40.52208709716797,18902100
365.19000244140625,365.19000244140625,355.6300048828125,357.0,357.0,96600,162.0800018310547,166.33999633789062,162.0800018310547,164.8000030517578,163.80679321289062,1777300,41.63999938964844,42.0,41.36000061035156,41.529998779296875,40.61009216308594,12763900
356.2699890136719,361.4100036621094,343.9200134277344,346.69000244140625,346.69000244140625,274900,174.8000030517578,177.52000427246094,165.94000244140625,170.8000030517578,169.77064514160156,3322900,41.400001525878906,41.790000915527344,41.119998931884766,41.529998779296875,40.61009216308594,18112500
344.3599853515625,348.9700012207031,340.0899963378906,344.7300109863281,344.7300109863281,164400,171.83999633789062,175.1999969482422,162.8000030517578,163.3800048828125,162.39535522460938,2288900,42.959999084472656,43.31999969482422,41.349998474121094,41.43000030517578,40.51231002807617,32082900
346.239990234375,354.7300109863281,340.2300109863281,351.0799865722656,351.0799865722656,154400,165.97000122070312,169.83999633789062,165.5800018310547,167.72999572753906,166.71913146972656,1884300,41.95000076293945,42.0,40.529998779296875,40.95000076293945,40.042945861816406,25044200
346.4100036621094,346.4100036621094,336.92999267578125,341.04998779296875,341.04998779296875,335800,166.22000122070312,172.08999633789062,165.50999450683594,169.47999572753906,168.45858764648438,1594500,40.650001525878906,41.66999816894531,40.599998474121094,41.20000076293945,40.28740692138672,20258100
329.1400146484375,329.1400146484375,309.0199890136719,314.0,314.0,517100,163.64999389648438,164.05999755859375,152.05999755859375,152.88999938964844,151.96856689453125,5773400,40.939998626708984,40.939998626708984,40.16999816894531,40.470001220703125,39.57357406616211,23232600
317.8399963378906,325.19000244140625,313.0799865722656,315.989990234375,315.989990234375,285900,150.57000732421875,151.60000610351562,142.6699981689453,144.55999755859375,143.68878173828125,4207900,40.2599983215332,40.75,40.029998779296875,40.060001373291016,39.17266082763672,17483300
315.510009765625,317.8399963378906,309.0199890136719,310.7900085449219,310.7900085449219,252400,142.94000244140625,144.6199951171875,138.5500030517578,138.67999267578125,137.84420776367188,3655200,39.970001220703125,40.2400016784668,39.560001373291016,39.68000030517578,38.80107498168945,21387700
309.0,309.0,301.7699890136719,301.8999938964844,301.8999938964844,217900,136.55999755859375,138.85000610351562,134.33999633789062,136.27999877929688,135.4586639404297,3210900,39.58000183105469,39.619998931884766,38.790000915527344,38.88999938964844,38.02857208251953,21333500
300.45001220703125,306.05999755859375,298.6099853515625,303.7099914550781,303.7099914550781,240700,137.0,141.8000030517578,136.94000244140625,139.24000549316406,138.40084838867188,2326400,38.91999816894531,39.29999923706055,38.7400016784668,38.93000030517578,38.06768798828125,17181000
297.489990234375,297.489990234375,288.1199951171875,290.07000732421875,290.07000732421875,293100,136.0,138.11000061035156,133.22000122070312,135.32000732421875,134.5044708251953,2988400,38.70000076293945,38.849998474121094,38.2599983215332,38.61000061035156,37.75477600097656,15570100
289.79998779296875,292.7699890136719,285.70001220703125,291.5299987792969,291.5299987792969,378000,136.38999938964844,138.9499969482422,134.67999267578125,135.2100067138672,134.39512634277344,2272300,38.5,39.75,38.470001220703125,39.34000015258789,38.468605041503906,25109600
274.3999938964844,276.2699890136719,266.19000244140625,270.67999267578125,270.67999267578125,847700,136.7899932861328,138.35000610351562,133.80999755859375,134.44000244140625,133.62977600097656,1508000,39.33000183105469,39.369998931884766,38.16999816894531,38.2400016784668,37.39297103881836,20654700
275.0799865722656,275.0799865722656,261.5899963378906,269.3699951171875,269.3699951171875,449700,136.0,137.47999572753906,126.7699966430664,127.41000366210938,126.64214324951172,3854400,38.54999923706055,38.970001220703125,38.40999984741211,38.93000030517578,38.06768798828125,21777500
273.8500061035156,284.739990234375,272.6199951171875,275.2799987792969,275.2799987792969,251800,126.66999816894531,127.3499984741211,123.16999816894531,126.77999877929688,126.01593017578125,6601200,39.040000915527344,39.529998779296875,38.91999816894531,39.4900016784668,38.61528396606445,16373100
274.1700134277344,278.0899963378906,267.8599853515625,277.5,277.5,227300,125.77999877929688,126.0,119.61000061035156,122.95999908447266,122.21895599365234,4793400,39.540000915527344,39.84000015258789,39.279998779296875,39.599998474121094,38.72284698486328,16011000
281.2900085449219,284.6700134277344,279.989990234375,281.19000244140625,281.19000244140625,271300,119.0,127.0,116.3499984741211,124.62000274658203,123.86895751953125,7173500,39.9900016784668,41.369998931884766,39.93000030517578,41.349998474121094,40.43408203125,23283600
288.8699951171875,293.8399963378906,286.20001220703125,287.8800048828125,287.8800048828125,238700,127.80999755859375,134.22000122070312,126.51000213623047,127.9800033569336,127.20870208740234,4234900,41.560001373291016,42.470001220703125,41.540000915527344,42.2599983215332,41.86046600341797,20282100
287.760009765625,295.45001220703125,285.0,288.8599853515625,288.8599853515625,437300,125.08999633789062,125.73999786376953,118.5,119.45999908447266,118.74004364013672,4014100,42.369998931884766,42.369998931884766,41.7599983215332,42.040000915527344,41.642547607421875,20843900
288.29998779296875,303.2900085449219,288.29998779296875,302.82000732421875,302.82000732421875,456100,119.0,123.12000274658203,118.5999984741211,122.11000061035156,121.37407684326172,2695000,41.70000076293945,42.15999984741211,41.650001525878906,41.959999084472656,41.56330490112305,11463200
304.6300048828125,310.6099853515625,301.260009765625,305.1400146484375,305.1400146484375,490700,121.61000061035156,123.4000015258789,117.86000061035156,119.01000213623047,118.29276275634766,2398500,41.849998474121094,42.15999984741211,41.529998779296875,41.81999969482422,41.42462921142578,14761600
307.0199890136719,311.2300109863281,305.20001220703125,306.7799987792969,306.7799987792969,557400,119.9800033569336,120.5999984741211,113.63999938964844,114.5999984741211,113.90933227539062,2744600,42.08000183105469,42.279998779296875,41.290000915527344,41.5,41.1076545715332,19128400
305.9599914550781,307.32000732421875,298.4599914550781,304.0400085449219,304.0400085449219,382700,114.75,117.76000213623047,113.18000030517578,116.9800033569336,116.27499389648438,2647000,41.70000076293945,42.150001525878906,41.470001220703125,42.08000183105469,41.68217086791992,11912500
301.30999755859375,307.67999267578125,298.04998779296875,303.75,303.75,300000,114.61000061035156,116.87999725341797,112.0,114.19000244140625,113.5018081665039,4332900,41.959999084472656,42.90999984741211,41.93000030517578,42.70000076293945,42.29631042480469,16332100
313.3500061035156,314.82000732421875,306.94000244140625,307.4800109863281,307.4800109863281,438500,118.75,126.31999969482422,118.75,125.31999969482422,124.56472778320312,4044100,43.11000061035156,44.77000045776367,43.099998474121094,44.36000061035156,43.940616607666016,26218500
307.4599914550781,313.20001220703125,303.8999938964844,306.8900146484375,306.8900146484375,414000,127.16999816894531,134.4600067138672,127.16000366210938,127.72000122070312,126.95027160644531,3351300,44.47999954223633,45.220001220703125,44.47999954223633,44.880001068115234,44.4556999206543,18894900
309.1400146484375,311.6600036621094,299.3800048828125,304.5,304.5,421400,124.80000305175781,127.04000091552734,120.4800033569336,122.5999984741211,121.86112213134766,3561700,44.7599983215332,45.099998474121094,44.31999969482422,44.66999816894531,44.2476806640625,14744800
308.1400146484375,309.5899963378906,297.2200012207031,299.3599853515625,299.3599853515625,394400,125.0,127.43000030517578,123.04000091552734,127.38999938964844,126.62225341796875,2016300,44.939998626708984,45.38999938964844,44.650001525878906,45.36000061035156,44.93115997314453,15573100
298.5400085449219,304.8599853515625,296.7300109863281,304.5199890136719,304.5199890136719,187400,127.56999969482422,131.50999450683594,126.25,130.36000061035156,129.57435607910156,2915700,45.279998779296875,45.7400016784668,45.209999084472656,45.2599983215332,44.83210372924805,19670300
305.239990234375,314.489990234375,305.239990234375,306.17999267578125,306.17999267578125,198000,128.6999969482422,130.72000122070312,125.41000366210938,126.12999725341797,125.36984252929688,2553500,45.119998931884766,45.33000183105469,44.70000076293945,45.09000015258789,44.66371154785156,14466700
308.30999755859375,311.239990234375,305.760009765625,309.8800048828125,309.8800048828125,112500,126.12999725341797,126.62999725341797,121.0,126.58999633789062,125.82707214355469,2590700,45.310001373291016,45.31999969482422,44.84000015258789,45.02000045776367,44.59437561035156,9441200
308.7300109863281,312.5799865722656,307.9599914550781,311.19000244140625,311.19000244140625,65000,125.23999786376953,130.27999877929688,125.19999694824219,128.8699951171875,128.0933380126953,1429500,44.88999938964844,45.52000045776367,44.84000015258789,45.22999954223633,44.802391052246094,5941000
308.9800109863281,309.1400146484375,305.67999267578125,307.1400146484375,307.1400146484375,408400,125.4000015258789,125.79000091552734,118.31999969482422,120.77999877929688,120.05208587646484,4314700,44.959999084472656,45.189998626708984,44.86000061035156,45.08000183105469,44.65380859375,14679700
307.2300109863281,308.3800048828125,303.260009765625,304.3999938964844,304.3999938964844,149300,121.5,125.94999694824219,120.16999816894531,123.91000366210938,123.1632308959961,2438800,45.029998779296875,45.040000915527344,44.560001373291016,44.86000061035156,44.43588638305664,14064700
305.17999267578125,308.8800048828125,304.0799865722656,304.489990234375,304.489990234375,293500,126.45999908447266,128.4499969482422,121.62999725341797,123.37999725341797,122.63642120361328,2546400,45.22999954223633,46.029998779296875,45.15999984741211,45.75,45.317474365234375,14027600
304.1000061035156,306.1300048828125,300.30999755859375,304.9200134277344,304.9200134277344,213500,124.20999908447266,124.20999908447266,118.80000305175781,121.2699966430664,120.53913879394531,4047900,45.790000915527344,46.16999816894531,45.58000183105469,46.099998474121094,45.664161682128906,16249000
305.0,308.2699890136719,300.9800109863281,307.0,307.0,249300,119.72000122070312,126.22000122070312,119.19999694824219,126.16000366210938,125.39967346191406,2803400,46.0,47.2599983215332,45.88999938964844,47.22999954223633,46.78348159790039,20050200
305.0299987792969,310.54998779296875,302.6499938964844,308.92999267578125,308.92999267578125,437500,123.9000015258789,125.95999908447266,119.20999908447266,119.9800033569336,119.25691986083984,3416700,46.790000915527344,47.47999954223633,46.70000076293945,47.369998931884766,46.922157287597656,19351000
307.4200134277344,307.4200134277344,303.2900085449219,305.7799987792969,305.7799987792969,224600,116.22000122070312,116.94999694824219,112.12000274658203,113.26000213623047,112.5774154663086,4357500,47.0099983215332,47.380001068115234,46.40999984741211,46.70000076293945,46.25849151611328,14813100
307.739990234375,314.7300109863281,304.9599914550781,310.7300109863281,310.7300109863281,293700,117.5,122.16999816894531,116.70999908447266,118.30000305175781,117.58704376220703,5036100,47.79999923706055,49.119998931884766,47.779998779296875,47.86000061035156,47.40752410888672,33903400
312.1400146484375,312.1400146484375,306.9100036621094,310.17999267578125,310.17999267578125,172400,121.2300033569336,126.08000183105469,120.94999694824219,125.3499984741211,124.59455108642578,3971300,47.939998626708984,48.7599983215332,47.779998779296875,48.5,48.041473388671875,14896800
308.20001220703125,310.92999267578125,303.1600036621094,304.1300048828125,304.1300048828125,218400,129.0,133.25,127.7300033569336,127.98999786376953,127.21863555908203,4842700,48.5099983215332,49.16999816894531,48.41999816894531,48.88999938964844,48.42778778076172,17578800
305.1600036621094,306.25,302.30999755859375,304.04998779296875,304.04998779296875,349700,124.0,127.04000091552734,120.75,126.54000091552734,125.77738189697266,2798200,48.75,48.95000076293945,48.119998931884766,48.150001525878906,47.694786071777344,17666000
303.8399963378906,303.8399963378906,294.3599853515625,294.760009765625,294.760009765625,377300,126.54000091552734,128.6300048828125,123.44999694824219,127.94000244140625,127.1689453125,3062200,48.0099983215332,48.11000061035156,47.709999084472656,48.060001373291016,47.60563659667969,14735600
294.3599853515625,314.260009765625,293.0199890136719,314.260009765625,314.260009765625,364000,129.36000061035156,140.80999755859375,129.33999633789062,140.05999755859375,139.2158966064453,4955100,48.0,49.529998779296875,47.86000061035156,49.34000015258789,48.87353515625,22212500
316.3500061035156,324.3599853515625,311.19000244140625,311.989990234375,311.989990234375,548400,143.5,148.77000427246094,143.35000610351562,145.88999938964844,145.42608642578125,5668500,50.0099983215332,51.54999923706055,50.0099983215332,50.2400016784668,49.7650260925293,51664900
312.8800048828125,312.8800048828125,304.32000732421875,306.1199951171875,306.1199951171875,525800,147.16000366210938,151.22999572753906,145.50999450683594,147.05999755859375,146.5923614501953,5938100,49.689998626708984,50.099998474121094,49.20000076293945,49.83000183105469,49.35890197753906,35151100
309.4800109863281,310.25,305.6700134277344,307.94000244140625,307.94000244140625,292500,147.13999938964844,147.4199981689453,143.9199981689453,145.91000366210938,145.44602966308594,2652800,50.15999984741211,50.560001373291016,49.54999923706055,49.65999984741211,49.19050598144531,17871400
310.489990234375,315.6099853515625,307.6199951171875,315.1700134277344,315.1700134277344,472900,148.4199981689453,151.2899932861328,147.52999877929688,148.92999267578125,148.45640563964844,2276800,49.41999816894531,51.310001373291016,49.16999816894531,50.93000030517578,50.44850158691406,23161500
314.6499938964844,316.8699951171875,307.2200012207031,308.30999755859375,308.30999755859375,348100,148.6199951171875,150.07000732421875,141.77000427246094,142.52999877929688,142.07676696777344,2627600,50.70000076293945,51.09000015258789,49.869998931884766,50.06999969482422,49.59663009643555,17452100
309.0199890136719,319.5799865722656,308.7200012207031,319.57000732421875,319.57000732421875,264100,146.1199951171875,147.3300018310547,143.47999572753906,145.4499969482422,144.9874725341797,1799800,50.40999984741211,50.66999816894531,49.970001220703125,50.599998474121094,50.121620178222656,13089000
319.57000732421875,324.6199951171875,319.57000732421875,320.739990234375,320.739990234375,180400,145.94000244140625,153.5399932861328,145.4499969482422,150.08999633789062,149.6127166748047,2599100,50.72999954223633,51.2599983215332,50.689998626708984,50.86000061035156,50.3791618347168,14433000
321.0,322.3800048828125,318.2200012207031,320.94000244140625,320.94000244140625,114100,152.08999633789062,153.08999633789062,149.10000610351562,152.38999938964844,151.90541076660156,1958100,50.880001068115234,51.529998779296875,50.790000915527344,51.34000015258789,50.8546257019043,11501500
320.42999267578125,322.1499938964844,317.2099914550781,322.1499938964844,322.1499938964844,115000,153.19000244140625,153.2100067138672,147.22999572753906,149.32000732421875,148.84518432617188,2027600,51.13999938964844,51.58000183105469,50.93000030517578,51.459999084472656,50.973487854003906,9901300
322.3999938964844,326.6000061035156,322.3999938964844,324.6199951171875,324.6199951171875,124400,149.3000030517578,151.7899932861328,149.0,149.42999267578125,148.95481872558594,1378400,51.400001525878906,51.79999923706055,51.400001525878906,51.52000045776367,51.03292465209961,10218500
323.20001220703125,326.1199951171875,322.4599914550781,322.8900146484375,322.8900146484375,119000,149.02999877929688,149.02999877929688,142.14999389648438,144.47999572753906,144.02056884765625,2834100,51.560001373291016,51.61000061035156,51.220001220703125,51.439998626708984,50.953678131103516,13147900
320.7300109863281,331.3699951171875,320.04998779296875,327.989990234375,327.989990234375,205500,143.0,149.61000061035156,141.25999450683594,146.88999938964844,146.4228973388672,1962300,51.29999923706055,53.150001525878906,51.189998626708984,53.040000915527344,52.53855514526367,24784900
326.5299987792969,326.5299987792969,317.30999755859375,318.8599853515625,318.8599853515625,137500,142.58999633789062,142.89999389648438,136.6999969482422,140.17999267578125,139.73423767089844,2731000,53.25,54.369998931884766,52.22999954223633,53.63999938964844,53.13288116455078,30897600
318.3399963378906,321.5299987792969,313.6099853515625,316.4800109863281,316.4800109863281,121900,141.0800018310547,141.0800018310547,135.02999877929688,135.92999267578125,135.49774169921875,3208000,53.91999816894531,54.75,53.65999984741211,53.77000045776367,53.26165008544922,23714300
314.2300109863281,319.9700012207031,314.2300109863281,316.3800048828125,316.3800048828125,157100,135.4199981689453,138.22000122070312,133.9499969482422,135.8300018310547,135.3980712890625,2283800,54.029998779296875,54.66999816894531,53.88999938964844,54.33000183105469,53.81636047363281,17776500
316.6099853515625,323.2200012207031,315.7699890136719,321.9800109863281,321.9800109863281,119100,134.1999969482422,136.99000549316406,132.75,136.5800018310547,136.14569091796875,1879300,53.9900016784668,54.09000015258789,53.02000045776367,54.0099983215332,53.49938201904297,17359500
319.57000732421875,329.7200012207031,316.989990234375,317.7699890136719,317.7699890136719,207100,133.99000549316406,135.1199951171875,131.10000610351562,133.6699981689453,133.24493408203125,1832400,53.849998474121094,53.90999984741211,53.27000045776367,53.47999954223633,52.97439193725586,17237400
316.67999267578125,321.0199890136719,313.0299987792969,320.760009765625,320.760009765625,158800,131.7899932861328,134.08999633789062,130.1199951171875,132.94000244140625,132.51727294921875,2145700,53.04999923706055,53.220001220703125,52.61000061035156,53.02000045776367,52.518741607666016,16532700
318.80999755859375,323.6099853515625,316.9100036621094,320.8299865722656,320.8299865722656,183200,132.74000549316406,133.17999267578125,127.93000030517578,128.64999389648438,128.24090576171875,2976800,51.84000015258789,52.13999938964844,51.2599983215332,52.08000183105469,51.58763122558594,25444400
323.1099853515625,325.4200134277344,316.29998779296875,318.55999755859375,318.55999755859375,150200,128.7899932861328,130.1199951171875,125.6500015258789,126.05000305175781,125.64917755126953,1636800,52.29999923706055,53.849998474121094,51.27000045776367,52.619998931884766,52.12252426147461,37900600
316.0799865722656,317.29998779296875,312.3699951171875,315.2200012207031,315.2200012207031,171600,125.5,127.05000305175781,123.83999633789062,125.94999694824219,125.54948425292969,2256600,51.779998779296875,52.220001220703125,50.869998931884766,51.869998931884766,51.37961196899414,21209400
311.6000061035156,319.1600036621094,303.2099914550781,304.1199951171875,304.1199951171875,134000,123.0199966430664,124.61000061035156,120.23999786376953,120.69999694824219,120.3161849975586,2818600,51.11000061035156,51.689998626708984,51.0,51.36000061035156,50.87443542480469,17393500
304.4599914550781,308.260009765625,303.2099914550781,304.1099853515625,304.1099853515625,307000,121.08999633789062,121.37000274658203,115.12000274658203,117.98999786376953,117.61479949951172,3418700,51.45000076293945,51.58000183105469,50.5099983215332,51.11000061035156,50.626800537109375,15788100
304.54998779296875,307.5899963378906,302.6499938964844,306.6199951171875,306.6199951171875,281000,118.08000183105469,118.08999633789062,112.29000091552734,115.12999725341797,114.7638931274414,4168300,51.119998931884766,51.68000030517578,50.619998931884766,51.52000045776367,51.03292465209961,18200500
307.7099914550781,315.04998779296875,307.7099914550781,312.8399963378906,312.8399963378906,147800,113.77999877929688,122.79000091552734,113.0,120.75,120.36602783203125,4026800,51.9900016784668,53.099998474121094,51.95000076293945,52.84000015258789,52.3404426574707,21573200
316.44000244140625,316.760009765625,311.0799865722656,315.25,315.25,150800,123.91999816894531,127.23999786376953,120.81999969482422,122.58999633789062,122.2001724243164,2877400,52.90999984741211,53.40999984741211,52.59000015258789,53.29999923706055,52.79609298706055,12962500
316.30999755859375,318.6099853515625,314.3699951171875,316.55999755859375,316.55999755859375,210300,125.3499984741211,126.08000183105469,120.0199966430664,121.69000244140625,121.30303955078125,2026500,53.540000915527344,53.650001525878906,52.9900016784668,53.2599983215332,52.7564697265625,14402200
321.3399963378906,324.6000061035156,316.010009765625,316.29998779296875,316.29998779296875,312300,122.0,123.37000274658203,115.95999908447266,118.44999694824219,118.07333374023438,2810400,53.400001525878906,53.77000045776367,53.040000915527344,53.72999954223633,53.22203063964844,15634000
333.510009765625,338.19000244140625,327.6600036621094,329.04998779296875,329.04998779296875,358600,120.06999969482422,122.12999725341797,119.0,119.83999633789062,119.45891571044922,1525000,53.86000061035156,53.9900016784668,53.61000061035156,53.66999816894531,53.162593841552734,14041200
327.69000244140625,331.94000244140625,326.3299865722656,330.0400085449219,330.0400085449219,230800,118.6500015258789,123.27999877929688,117.37999725341797,123.19999694824219,122.80823516845703,1996400,53.470001220703125,54.22999954223633,53.439998626708984,54.11000061035156,53.59843826293945,12158300
