BIO,BIO,BIO,BIO,BIO,BIO,C,C,C,C,C,C
Open,High,Low,Close,Adj Close,Volume,Open,High,Low,Close,Adj Close,Volume
396.1099853515625,399.5400085449219,390.7200012207031,396.8500061035156,396.8500061035156,101900,41.689998626708984,41.84000015258789,41.34000015258789,41.369998931884766,40.839744567871094,18211400
398.1099853515625,404.0899963378906,395.82000732421875,400.20001220703125,400.20001220703125,174600,41.5099983215332,41.68000030517578,41.0099983215332,41.290000915527344,40.760772705078125,17795700
403.94000244140625,406.44000244140625,392.6000061035156,394.6000061035156,394.6000061035156,123200,41.59000015258789,41.81999969482422,41.380001068115234,41.59000015258789,41.05692672729492,12408300
392.32000732421875,394.510009765625,381.2900085449219,382.239990234375,382.239990234375,166100,41.529998779296875,41.93000030517578,41.189998626708984,41.36000061035156,40.829872131347656,15843400
380.510009765625,380.510009765625,367.4200134277344,369.9800109863281,369.9800109863281,305700,41.02000045776367,41.4900016784668,40.90999984741211,41.369998931884766,40.839744567871094,13675200
368.05999755859375,369.260009765625,365.0,367.8800048828125,367.8800048828125,160300,41.06999969482422,41.369998931884766,40.70000076293945,40.72999954223633,40.20794677734375,12406100
365.6700134277344,365.7099914550781,350.7699890136719,357.9100036621094,357.9100036621094,229200,40.61000061035156,40.689998626708984,40.279998779296875,40.59000015258789,40.06974411010742,15055400
356.2300109863281,367.3599853515625,356.2300109863281,362.7099914550781,362.7099914550781,211400,40.810001373291016,41.369998931884766,40.529998779296875,40.59000015258789,40.06974411010742,11404200
360.510009765625,363.44000244140625,358.19000244140625,361.95001220703125,361.95001220703125,141200,40.56999969482422,42.060001373291016,40.560001373291016,41.68000030517578,41.14577102661133,24774700
359.5299987792969,371.70001220703125,359.5299987792969,368.5799865722656,368.5799865722656,184500,41.939998626708984,42.900001525878906,41.68000030517578,42.369998931884766,41.826927185058594,31031900
370.1600036621094,374.6499938964844,365.0199890136719,373.2799987792969,373.2799987792969,140000,42.790000915527344,43.439998626708984,42.72999954223633,43.13999938964844,42.587059020996094,19422800
370.92999267578125,384.3699951171875,370.92999267578125,376.2300109863281,376.2300109863281,530400,42.75,43.2400016784668,42.65999984741211,42.709999084472656,42.162567138671875,22975500
375.6000061035156,377.8800048828125,366.67999267578125,367.7200012207031,367.7200012207031,167000,42.599998474121094,42.779998779296875,42.400001525878906,42.63999938964844,42.093467712402344,10467400
366.4700012207031,368.2799987792969,359.6099853515625,360.3699951171875,360.3699951171875,151000,42.790000915527344,42.86000061035156,42.470001220703125,42.68000030517578,42.13295364379883,11031700
364.3900146484375,370.57000732421875,363.54998779296875,364.4200134277344,364.4200134277344,100900,42.95000076293945,43.130001068115234,42.27000045776367,42.29999923706055,41.7578239440918,11240700
361.6099853515625,361.6099853515625,354.7799987792969,357.29998779296875,357.29998779296875,143800,42.060001373291016,42.36000061035156,41.689998626708984,41.709999084472656,41.175384521484375,12260100
357.3999938964844,358.7699890136719,351.9599914550781,353.0299987792969,353.0299987792969,104300,41.75,41.86000061035156,40.86000061035156,40.91999816894531,40.395511627197266,15438200
351.6099853515625,354.760009765625,349.2699890136719,353.17999267578125,353.17999267578125,88500,40.75,41.09000015258789,40.58000183105469,41.02000045776367,40.494232177734375,10866800
351.5199890136719,356.69000244140625,349.80999755859375,350.25,350.25,83400,40.66999816894531,41.040000915527344,40.060001373291016,40.220001220703125,39.70448684692383,21786500
353.20001220703125,354.70001220703125,351.3900146484375,352.4700012207031,352.4700012207031,111400,40.290000915527344,40.630001068115234,39.939998626708984,40.459999084472656,39.94140625,15083400
352.739990234375,358.6499938964844,350.8299865722656,356.1199951171875,356.1199951171875,99900,40.47999954223633,41.349998474121094,40.40999984741211,41.20000076293945,40.67192459106445,14409800
359.760009765625,362.0199890136719,356.19000244140625,358.45001220703125,358.45001220703125,165500,41.45000076293945,41.88999938964844,40.91999816894531,41.130001068115234,40.602821350097656,16905600
355.5400085449219,358.8399963378906,347.0,351.54998779296875,351.54998779296875,125800,40.9900016784668,41.04999923706055,40.290000915527344,40.5,39.98089599609375,16178900
348.739990234375,352.8699951171875,347.239990234375,350.4599914550781,350.4599914550781,128100,40.20000076293945,40.540000915527344,39.59000015258789,39.86000061035156,39.349098205566406,19283400
351.1199951171875,356.7900085449219,348.8500061035156,355.20001220703125,355.20001220703125,104800,39.689998626708984,39.93000030517578,39.13999938964844,39.810001373291016,39.299739837646484,23342000
355.95001220703125,357.3599853515625,351.2200012207031,355.2200012207031,355.2200012207031,128200,39.619998931884766,39.880001068115234,39.189998626708984,39.880001068115234,39.36884307861328,18734100
353.1199951171875,359.0,352.80999755859375,356.760009765625,356.760009765625,94000,39.68000030517578,40.849998474121094,39.5099983215332,40.56999969482422,40.04999923706055,17072400
354.8500061035156,361.0299987792969,350.3999938964844,358.9200134277344,358.9200134277344,136900,40.18000030517578,41.0099983215332,39.95000076293945,40.7400016784668,40.21782302856445,14859700
358.989990234375,366.29998779296875,356.29998779296875,365.0400085449219,365.0400085449219,141100,41.13999938964844,41.7599983215332,41.13999938964844,41.439998626708984,40.90884780883789,18902100
365.19000244140625,365.19000244140625,355.6300048828125,357.0,357.0,96600,41.63999938964844,42.0,41.36000061035156,41.529998779296875,40.9976921081543,12763900
356.2699890136719,361.4100036621094,343.9200134277344,346.69000244140625,346.69000244140625,274900,41.400001525878906,41.790000915527344,41.119998931884766,41.529998779296875,40.9976921081543,18112500
344.3599853515625,348.9700012207031,340.0899963378906,344.7300109863281,344.7300109863281,164400,42.959999084472656,43.31999969482422,41.349998474121094,41.43000030517578,40.89897537231445,32082900
346.239990234375,354.7300109863281,340.2300109863281,351.0799865722656,351.0799865722656,154400,41.95000076293945,42.0,40.529998779296875,40.95000076293945,40.42512893676758,25044200
346.4100036621094,346.4100036621094,336.92999267578125,341.04998779296875,341.04998779296875,335800,40.650001525878906,41.66999816894531,40.599998474121094,41.20000076293945,40.67192459106445,20258100
329.1400146484375,329.1400146484375,309.0199890136719,314.0,314.0,517100,40.939998626708984,40.939998626708984,40.16999816894531,40.470001220703125,39.9512825012207,23232600
317.8399963378906,325.19000244140625,313.0799865722656,315.989990234375,315.989990234375,285900,40.2599983215332,40.75,40.029998779296875,40.060001373291016,39.54653549194336,17483300
315.510009765625,317.8399963378906,309.0199890136719,310.7900085449219,310.7900085449219,252400,39.970001220703125,40.2400016784668,39.560001373291016,39.68000030517578,39.17140579223633,21387700
309.0,309.0,301.7699890136719,301.8999938964844,301.8999938964844,217900,39.58000183105469,39.619998931884766,38.790000915527344,38.88999938964844,38.39153289794922,21333500
300.45001220703125,306.05999755859375,298.6099853515625,303.7099914550781,303.7099914550781,240700,38.91999816894531,39.29999923706055,38.7400016784668,38.93000030517578,38.4310188293457,17181000
297.489990234375,297.489990234375,288.1199951171875,290.07000732421875,290.07000732421875,293100,38.70000076293945,38.849998474121094,38.2599983215332,38.61000061035156,38.11511993408203,15570100
289.79998779296875,292.7699890136719,285.70001220703125,291.5299987792969,291.5299987792969,378000,38.5,39.75,38.470001220703125,39.34000015258789,38.83576583862305,25109600
274.3999938964844,276.2699890136719,266.19000244140625,270.67999267578125,270.67999267578125,847700,39.33000183105469,39.369998931884766,38.16999816894531,38.2400016784668,37.7498664855957,20654700
275.0799865722656,275.0799865722656,261.5899963378906,269.3699951171875,269.3699951171875,449700,38.54999923706055,38.970001220703125,38.40999984741211,38.93000030517578,38.4310188293457,21777500
273.8500061035156,284.739990234375,272.6199951171875,275.2799987792969,275.2799987792969,251800,39.040000915527344,39.529998779296875,38.91999816894531,39.4900016784668,38.98384475708008,16373100
274.1700134277344,278.0899963378906,267.8599853515625,277.5,277.5,227300,39.540000915527344,39.84000015258789,39.279998779296875,39.599998474121094,39.092430114746094,16011000
281.2900085449219,284.6700134277344,279.989990234375,281.19000244140625,281.19000244140625,271300,39.9900016784668,41.369998931884766,39.93000030517578,41.349998474121094,40.81999969482422,23283600
288.8699951171875,293.8399963378906,286.20001220703125,287.8800048828125,287.8800048828125,238700,41.560001373291016,42.470001220703125,41.540000915527344,42.2599983215332,42.2599983215332,20282100
287.760009765625,295.45001220703125,285.0,288.8599853515625,288.8599853515625,437300,42.369998931884766,42.369998931884766,41.7599983215332,42.040000915527344,42.040000915527344,20843900
288.29998779296875,303.2900085449219,288.29998779296875,302.82000732421875,302.82000732421875,456100,41.70000076293945,42.15999984741211,41.650001525878906,41.959999084472656,41.959999084472656,11463200
304.6300048828125,310.6099853515625,301.260009765625,305.1400146484375,305.1400146484375,490700,41.849998474121094,42.15999984741211,41.529998779296875,41.81999969482422,41.81999969482422,14761600
307.0199890136719,311.2300109863281,305.20001220703125,306.7799987792969,306.7799987792969,557400,42.08000183105469,42.279998779296875,41.290000915527344,41.5,41.5,19128400
305.9599914550781,307.32000732421875,298.4599914550781,304.0400085449219,304.0400085449219,382700,41.70000076293945,42.150001525878906,41.470001220703125,42.08000183105469,42.08000183105469,11912500
301.30999755859375,307.67999267578125,298.04998779296875,303.75,303.75,300000,41.959999084472656,42.90999984741211,41.93000030517578,42.70000076293945,42.70000076293945,16332100
313.3500061035156,314.82000732421875,306.94000244140625,307.4800109863281,307.4800109863281,438500,43.11000061035156,44.77000045776367,43.099998474121094,44.36000061035156,44.36000061035156,26218500
307.4599914550781,313.20001220703125,303.8999938964844,306.8900146484375,306.8900146484375,414000,44.47999954223633,45.220001220703125,44.47999954223633,44.880001068115234,44.880001068115234,18894900
309.1400146484375,311.6600036621094,299.3800048828125,304.5,304.5,421400,44.7599983215332,45.099998474121094,44.31999969482422,44.66999816894531,44.66999816894531,14744800
308.1400146484375,309.5899963378906,297.2200012207031,299.3599853515625,299.3599853515625,394400,44.939998626708984,45.38999938964844,44.650001525878906,45.36000061035156,45.36000061035156,15573100
298.5400085449219,304.8599853515625,296.7300109863281,304.5199890136719,304.5199890136719,187400,45.279998779296875,45.7400016784668,45.209999084472656,45.2599983215332,45.2599983215332,19670300
305.239990234375,314.489990234375,305.239990234375,306.17999267578125,306.17999267578125,198000,45.119998931884766,45.33000183105469,44.70000076293945,45.09000015258789,45.09000015258789,14466700
308.30999755859375,311.239990234375,305.760009765625,309.8800048828125,309.8800048828125,112500,45.310001373291016,45.31999969482422,44.84000015258789,45.02000045776367,45.02000045776367,9441200
308.7300109863281,312.5799865722656,307.9599914550781,311.19000244140625,311.19000244140625,65000,44.88999938964844,45.52000045776367,44.84000015258789,45.22999954223633,45.22999954223633,5941000
308.9800109863281,309.1400146484375,305.67999267578125,307.1400146484375,307.1400146484375,408400,44.959999084472656,45.189998626708984,44.86000061035156,45.08000183105469,45.08000183105469,14679700
307.2300109863281,308.3800048828125,303.260009765625,304.3999938964844,304.3999938964844,149300,45.029998779296875,45.040000915527344,44.560001373291016,44.86000061035156,44.86000061035156,14064700
305.17999267578125,308.8800048828125,304.0799865722656,304.489990234375,304.489990234375,293500,45.22999954223633,46.029998779296875,45.15999984741211,45.75,45.75,14027600
304.1000061035156,306.1300048828125,300.30999755859375,304.9200134277344,304.9200134277344,213500,45.790000915527344,46.16999816894531,45.58000183105469,46.099998474121094,46.099998474121094,16249000
305.0,308.2699890136719,300.9800109863281,307.0,307.0,249300,46.0,47.2599983215332,45.88999938964844,47.22999954223633,47.22999954223633,20050200
305.0299987792969,310.54998779296875,302.6499938964844,308.92999267578125,308.92999267578125,437500,46.790000915527344,47.47999954223633,46.70000076293945,47.369998931884766,47.369998931884766,19351000
307.4200134277344,307.4200134277344,303.2900085449219,305.7799987792969,305.7799987792969,224600,47.0099983215332,47.380001068115234,46.40999984741211,46.70000076293945,46.70000076293945,14813100
307.739990234375,314.7300109863281,304.9599914550781,310.7300109863281,310.7300109863281,293700,47.79999923706055,49.119998931884766,47.779998779296875,47.86000061035156,47.86000061035156,33903400
312.1400146484375,312.1400146484375,306.9100036621094,310.17999267578125,310.17999267578125,172400,47.939998626708984,48.7599983215332,47.779998779296875,48.5,48.5,14896800
308.20001220703125,310.92999267578125,303.1600036621094,304.1300048828125,304.1300048828125,218400,48.5099983215332,49.16999816894531,48.41999816894531,48.88999938964844,48.88999938964844,17578800
305.1600036621094,306.25,302.30999755859375,304.04998779296875,304.04998779296875,349700,48.75,48.95000076293945,48.119998931884766,48.150001525878906,48.150001525878906,17666000
303.8399963378906,303.8399963378906,294.3599853515625,294.760009765625,294.760009765625,377300,48.0099983215332,48.11000061035156,47.709999084472656,48.060001373291016,48.060001373291016,14735600
294.3599853515625,314.260009765625,293.0199890136719,314.260009765625,314.260009765625,364000,48.0,49.529998779296875,47.86000061035156,49.34000015258789,49.34000015258789,22212500
316.3500061035156,324.3599853515625,311.19000244140625,311.989990234375,311.989990234375,548400,50.0099983215332,51.54999923706055,50.0099983215332,50.2400016784668,50.2400016784668,51664900
312.8800048828125,312.8800048828125,304.32000732421875,306.1199951171875,306.1199951171875,525800,49.689998626708984,50.099998474121094,49.20000076293945,49.83000183105469,49.83000183105469,35151100
309.4800109863281,310.25,305.6700134277344,307.94000244140625,307.94000244140625,292500,50.15999984741211,50.560001373291016,49.54999923706055,49.65999984741211,49.65999984741211,17871400
310.489990234375,315.6099853515625,307.6199951171875,315.1700134277344,315.1700134277344,472900,49.41999816894531,51.310001373291016,49.16999816894531,50.93000030517578,50.93000030517578,23161500
314.6499938964844,316.8699951171875,307.2200012207031,308.30999755859375,308.30999755859375,348100,50.70000076293945,51.09000015258789,49.869998931884766,50.06999969482422,50.06999969482422,17452100
309.0199890136719,319.5799865722656,308.7200012207031,319.57000732421875,319.57000732421875,264100,50.40999984741211,50.66999816894531,49.970001220703125,50.599998474121094,50.599998474121094,13089000
319.57000732421875,324.6199951171875,319.57000732421875,320.739990234375,320.739990234375,180400,50.72999954223633,51.2599983215332,50.689998626708984,50.86000061035156,50.86000061035156,14433000
321.0,322.3800048828125,318.2200012207031,320.94000244140625,320.94000244140625,114100,50.880001068115234,51.529998779296875,50.790000915527344,51.34000015258789,51.34000015258789,11501500
320.42999267578125,322.1499938964844,317.2099914550781,322.1499938964844,322.1499938964844,115000,51.13999938964844,51.58000183105469,50.93000030517578,51.459999084472656,51.459999084472656,9901300
322.3999938964844,326.6000061035156,322.3999938964844,324.6199951171875,324.6199951171875,124400,51.400001525878906,51.79999923706055,51.400001525878906,51.52000045776367,51.52000045776367,10218500
323.20001220703125,326.1199951171875,322.4599914550781,322.8900146484375,322.8900146484375,119000,51.560001373291016,51.61000061035156,51.220001220703125,51.439998626708984,51.439998626708984,13147900
